Fra_dato;Til_dato;Mængde;Måleenhed;Kvalitet;Type
05-02-2025 08:00:00;05-02-2025 09:00:00;0,147;KWH;Målt;Tidsserie
05-02-2025 09:00:00;05-02-2025 10:00:00;0,213;KWH;Målt;Tidsserie
05-02-2025 10:00:00;05-02-2025 11:00:00;0,25;KWH;Målt;Tidsserie
05-02-2025 11:00:00;05-02-2025 12:00:00;0,249;KWH;Målt;Tidsserie
05-02-2025 12:00:00;05-02-2025 13:00:00;0,241;KWH;Målt;Tidsserie
05-02-2025 13:00:00;05-02-2025 14:00:00;0,231;KWH;Målt;Tidsserie
05-02-2025 14:00:00;05-02-2025 15:00:00;0,237;KWH;Målt;Tidsserie
05-02-2025 15:00:00;05-02-2025 16:00:00;0,351;KWH;Målt;Tidsserie
05-02-2025 16:00:00;05-02-2025 17:00:00;1,449;KWH;Målt;Tidsserie
05-02-2025 17:00:00;05-02-2025 18:00:00;0,251;KWH;Målt;Tidsserie
05-02-2025 18:00:00;05-02-2025 19:00:00;0,173;KWH;Målt;Tidsserie
05-02-2025 19:00:00;05-02-2025 20:00:00;0,541;KWH;Målt;Tidsserie
05-02-2025 20:00:00;05-02-2025 21:00:00;0,732;KWH;Målt;Tidsserie
05-02-2025 21:00:00;05-02-2025 22:00:00;0,131;KWH;Målt;Tidsserie
05-02-2025 22:00:00;05-02-2025 23:00:00;0,13;KWH;Målt;Tidsserie
05-02-2025 23:00:00;06-02-2025 00:00:00;0,124;KWH;Målt;Tidsserie
06-02-2025 00:00:00;06-02-2025 01:00:00;0,125;KWH;Målt;Tidsserie
06-02-2025 01:00:00;06-02-2025 02:00:00;0,132;KWH;Målt;Tidsserie
06-02-2025 02:00:00;06-02-2025 03:00:00;0,121;KWH;Målt;Tidsserie
06-02-2025 03:00:00;06-02-2025 04:00:00;0,119;KWH;Målt;Tidsserie
06-02-2025 04:00:00;06-02-2025 05:00:00;0,125;KWH;Målt;Tidsserie
06-02-2025 05:00:00;06-02-2025 06:00:00;0,143;KWH;Målt;Tidsserie
06-02-2025 06:00:00;06-02-2025 07:00:00;0,25;KWH;Målt;Tidsserie
06-02-2025 07:00:00;06-02-2025 08:00:00;0,209;KWH;Målt;Tidsserie
06-02-2025 08:00:00;06-02-2025 09:00:00;0,182;KWH;Målt;Tidsserie
06-02-2025 09:00:00;06-02-2025 10:00:00;0,237;KWH;Målt;Tidsserie
06-02-2025 10:00:00;06-02-2025 11:00:00;0,236;KWH;Målt;Tidsserie
06-02-2025 11:00:00;06-02-2025 12:00:00;0,237;KWH;Målt;Tidsserie
06-02-2025 12:00:00;06-02-2025 13:00:00;0,233;KWH;Målt;Tidsserie
06-02-2025 13:00:00;06-02-2025 14:00:00;0,243;KWH;Målt;Tidsserie
06-02-2025 14:00:00;06-02-2025 15:00:00;0,242;KWH;Målt;Tidsserie
06-02-2025 15:00:00;06-02-2025 16:00:00;0,272;KWH;Målt;Tidsserie
06-02-2025 16:00:00;06-02-2025 17:00:00;0,875;KWH;Målt;Tidsserie
06-02-2025 17:00:00;06-02-2025 18:00:00;0,232;KWH;Målt;Tidsserie
06-02-2025 18:00:00;06-02-2025 19:00:00;0,152;KWH;Målt;Tidsserie
06-02-2025 19:00:00;06-02-2025 20:00:00;0,159;KWH;Målt;Tidsserie
06-02-2025 20:00:00;06-02-2025 21:00:00;0,144;KWH;Målt;Tidsserie
06-02-2025 21:00:00;06-02-2025 22:00:00;0,173;KWH;Målt;Tidsserie
06-02-2025 22:00:00;06-02-2025 23:00:00;0,152;KWH;Målt;Tidsserie
06-02-2025 23:00:00;07-02-2025 00:00:00;0,127;KWH;Målt;Tidsserie
07-02-2025 00:00:00;07-02-2025 01:00:00;0,125;KWH;Målt;Tidsserie
07-02-2025 01:00:00;07-02-2025 02:00:00;0,134;KWH;Målt;Tidsserie
07-02-2025 02:00:00;07-02-2025 03:00:00;0,123;KWH;Målt;Tidsserie
07-02-2025 03:00:00;07-02-2025 04:00:00;0,126;KWH;Målt;Tidsserie
07-02-2025 04:00:00;07-02-2025 05:00:00;0,127;KWH;Målt;Tidsserie
07-02-2025 05:00:00;07-02-2025 06:00:00;0,119;KWH;Målt;Tidsserie
07-02-2025 06:00:00;07-02-2025 07:00:00;0,223;KWH;Målt;Tidsserie
07-02-2025 07:00:00;07-02-2025 08:00:00;0,258;KWH;Målt;Tidsserie
07-02-2025 08:00:00;07-02-2025 09:00:00;0,315;KWH;Målt;Tidsserie
07-02-2025 09:00:00;07-02-2025 10:00:00;0,328;KWH;Målt;Tidsserie
07-02-2025 10:00:00;07-02-2025 11:00:00;0,864;KWH;Målt;Tidsserie
07-02-2025 11:00:00;07-02-2025 12:00:00;0,27;KWH;Målt;Tidsserie
07-02-2025 12:00:00;07-02-2025 13:00:00;0,258;KWH;Målt;Tidsserie
07-02-2025 13:00:00;07-02-2025 14:00:00;1,556;KWH;Målt;Tidsserie
07-02-2025 14:00:00;07-02-2025 15:00:00;3,972;KWH;Målt;Tidsserie
07-02-2025 15:00:00;07-02-2025 16:00:00;1,376;KWH;Målt;Tidsserie
07-02-2025 16:00:00;07-02-2025 17:00:00;2,691;KWH;Målt;Tidsserie
07-02-2025 17:00:00;07-02-2025 18:00:00;0,464;KWH;Målt;Tidsserie
07-02-2025 18:00:00;07-02-2025 19:00:00;0,806;KWH;Målt;Tidsserie
07-02-2025 19:00:00;07-02-2025 20:00:00;0,531;KWH;Målt;Tidsserie
07-02-2025 20:00:00;07-02-2025 21:00:00;0,142;KWH;Målt;Tidsserie
07-02-2025 21:00:00;07-02-2025 22:00:00;0,131;KWH;Målt;Tidsserie
07-02-2025 22:00:00;07-02-2025 23:00:00;0,131;KWH;Målt;Tidsserie
07-02-2025 23:00:00;08-02-2025 00:00:00;0,132;KWH;Målt;Tidsserie
08-02-2025 00:00:00;08-02-2025 01:00:00;0,124;KWH;Målt;Tidsserie
08-02-2025 01:00:00;08-02-2025 02:00:00;0,126;KWH;Målt;Tidsserie
08-02-2025 02:00:00;08-02-2025 03:00:00;0,131;KWH;Målt;Tidsserie
08-02-2025 03:00:00;08-02-2025 04:00:00;0,126;KWH;Målt;Tidsserie
08-02-2025 04:00:00;08-02-2025 05:00:00;0,122;KWH;Målt;Tidsserie
08-02-2025 05:00:00;08-02-2025 06:00:00;0,148;KWH;Målt;Tidsserie
08-02-2025 06:00:00;08-02-2025 07:00:00;0,267;KWH;Målt;Tidsserie
08-02-2025 07:00:00;08-02-2025 08:00:00;1,255;KWH;Målt;Tidsserie
08-02-2025 08:00:00;08-02-2025 09:00:00;0,382;KWH;Målt;Tidsserie
08-02-2025 09:00:00;08-02-2025 10:00:00;1,244;KWH;Målt;Tidsserie
08-02-2025 10:00:00;08-02-2025 11:00:00;1,276;KWH;Målt;Tidsserie
08-02-2025 11:00:00;08-02-2025 12:00:00;0,322;KWH;Målt;Tidsserie
08-02-2025 12:00:00;08-02-2025 13:00:00;0,762;KWH;Målt;Tidsserie
08-02-2025 13:00:00;08-02-2025 14:00:00;0,206;KWH;Målt;Tidsserie
08-02-2025 14:00:00;08-02-2025 15:00:00;0,244;KWH;Målt;Tidsserie
08-02-2025 15:00:00;08-02-2025 16:00:00;0,736;KWH;Målt;Tidsserie
08-02-2025 16:00:00;08-02-2025 17:00:00;1,394;KWH;Målt;Tidsserie
08-02-2025 17:00:00;08-02-2025 18:00:00;0,863;KWH;Målt;Tidsserie
08-02-2025 18:00:00;08-02-2025 19:00:00;0,153;KWH;Målt;Tidsserie
08-02-2025 19:00:00;08-02-2025 20:00:00;0,149;KWH;Målt;Tidsserie
08-02-2025 20:00:00;08-02-2025 21:00:00;0,128;KWH;Målt;Tidsserie
08-02-2025 21:00:00;08-02-2025 22:00:00;0,122;KWH;Målt;Tidsserie
08-02-2025 22:00:00;08-02-2025 23:00:00;0,126;KWH;Målt;Tidsserie
08-02-2025 23:00:00;09-02-2025 00:00:00;0,124;KWH;Målt;Tidsserie
09-02-2025 00:00:00;09-02-2025 01:00:00;0,124;KWH;Målt;Tidsserie
09-02-2025 01:00:00;09-02-2025 02:00:00;0,13;KWH;Målt;Tidsserie
09-02-2025 02:00:00;09-02-2025 03:00:00;0,122;KWH;Målt;Tidsserie
09-02-2025 03:00:00;09-02-2025 04:00:00;0,121;KWH;Målt;Tidsserie
09-02-2025 04:00:00;09-02-2025 05:00:00;0,122;KWH;Målt;Tidsserie
09-02-2025 05:00:00;09-02-2025 06:00:00;0,132;KWH;Målt;Tidsserie
09-02-2025 06:00:00;09-02-2025 07:00:00;0,714;KWH;Målt;Tidsserie
09-02-2025 07:00:00;09-02-2025 08:00:00;1,035;KWH;Målt;Tidsserie
09-02-2025 08:00:00;09-02-2025 09:00:00;1,608;KWH;Målt;Tidsserie
09-02-2025 09:00:00;09-02-2025 10:00:00;0,285;KWH;Målt;Tidsserie
09-02-2025 10:00:00;09-02-2025 11:00:00;0,691;KWH;Målt;Tidsserie
09-02-2025 11:00:00;09-02-2025 12:00:00;0,463;KWH;Målt;Tidsserie
09-02-2025 12:00:00;09-02-2025 13:00:00;0,352;KWH;Målt;Tidsserie
09-02-2025 13:00:00;09-02-2025 14:00:00;0,301;KWH;Målt;Tidsserie
09-02-2025 14:00:00;09-02-2025 15:00:00;0,326;KWH;Målt;Tidsserie
09-02-2025 15:00:00;09-02-2025 16:00:00;0,36;KWH;Målt;Tidsserie
09-02-2025 16:00:00;09-02-2025 17:00:00;1,303;KWH;Målt;Tidsserie
09-02-2025 17:00:00;09-02-2025 18:00:00;0,72;KWH;Målt;Tidsserie
09-02-2025 18:00:00;09-02-2025 19:00:00;0,497;KWH;Målt;Tidsserie
09-02-2025 19:00:00;09-02-2025 20:00:00;0,774;KWH;Målt;Tidsserie
09-02-2025 20:00:00;09-02-2025 21:00:00;0,186;KWH;Målt;Tidsserie
09-02-2025 21:00:00;09-02-2025 22:00:00;0,144;KWH;Målt;Tidsserie
09-02-2025 22:00:00;09-02-2025 23:00:00;0,122;KWH;Målt;Tidsserie
09-02-2025 23:00:00;10-02-2025 00:00:00;0,129;KWH;Målt;Tidsserie
10-02-2025 00:00:00;10-02-2025 01:00:00;0,127;KWH;Målt;Tidsserie
10-02-2025 01:00:00;10-02-2025 02:00:00;0,123;KWH;Målt;Tidsserie
10-02-2025 02:00:00;10-02-2025 03:00:00;0,127;KWH;Målt;Tidsserie
10-02-2025 03:00:00;10-02-2025 04:00:00;0,128;KWH;Målt;Tidsserie
10-02-2025 04:00:00;10-02-2025 05:00:00;0,124;KWH;Målt;Tidsserie
10-02-2025 05:00:00;10-02-2025 06:00:00;0,119;KWH;Målt;Tidsserie
10-02-2025 06:00:00;10-02-2025 07:00:00;0,145;KWH;Målt;Tidsserie
10-02-2025 07:00:00;10-02-2025 08:00:00;0,268;KWH;Målt;Tidsserie
10-02-2025 08:00:00;10-02-2025 09:00:00;0,288;KWH;Målt;Tidsserie
10-02-2025 09:00:00;10-02-2025 10:00:00;0,336;KWH;Målt;Tidsserie
10-02-2025 10:00:00;10-02-2025 11:00:00;0,291;KWH;Målt;Tidsserie
10-02-2025 11:00:00;10-02-2025 12:00:00;0,424;KWH;Målt;Tidsserie
10-02-2025 12:00:00;10-02-2025 13:00:00;0,334;KWH;Målt;Tidsserie
10-02-2025 13:00:00;10-02-2025 14:00:00;0,266;KWH;Målt;Tidsserie
10-02-2025 14:00:00;10-02-2025 15:00:00;0,29;KWH;Målt;Tidsserie
10-02-2025 15:00:00;10-02-2025 16:00:00;0,31;KWH;Målt;Tidsserie
10-02-2025 16:00:00;10-02-2025 17:00:00;0,743;KWH;Målt;Tidsserie
10-02-2025 17:00:00;10-02-2025 18:00:00;0,156;KWH;Målt;Tidsserie
10-02-2025 18:00:00;10-02-2025 19:00:00;0,146;KWH;Målt;Tidsserie
10-02-2025 19:00:00;10-02-2025 20:00:00;0,274;KWH;Målt;Tidsserie
10-02-2025 20:00:00;10-02-2025 21:00:00;0,175;KWH;Målt;Tidsserie
10-02-2025 21:00:00;10-02-2025 22:00:00;0,13;KWH;Målt;Tidsserie
10-02-2025 22:00:00;10-02-2025 23:00:00;0,126;KWH;Målt;Tidsserie
10-02-2025 23:00:00;11-02-2025 00:00:00;0,13;KWH;Målt;Tidsserie
11-02-2025 00:00:00;11-02-2025 01:00:00;0,133;KWH;Målt;Tidsserie
11-02-2025 01:00:00;11-02-2025 02:00:00;0,12;KWH;Målt;Tidsserie
11-02-2025 02:00:00;11-02-2025 03:00:00;0,119;KWH;Målt;Tidsserie
11-02-2025 03:00:00;11-02-2025 04:00:00;0,125;KWH;Målt;Tidsserie
11-02-2025 04:00:00;11-02-2025 05:00:00;0,126;KWH;Målt;Tidsserie
11-02-2025 05:00:00;11-02-2025 06:00:00;0,128;KWH;Målt;Tidsserie
11-02-2025 06:00:00;11-02-2025 07:00:00;0,126;KWH;Målt;Tidsserie
11-02-2025 07:00:00;11-02-2025 08:00:00;0,477;KWH;Målt;Tidsserie
11-02-2025 08:00:00;11-02-2025 09:00:00;0,818;KWH;Målt;Tidsserie
11-02-2025 09:00:00;11-02-2025 10:00:00;0,344;KWH;Målt;Tidsserie
11-02-2025 10:00:00;11-02-2025 11:00:00;0,403;KWH;Målt;Tidsserie
11-02-2025 11:00:00;11-02-2025 12:00:00;1,336;KWH;Målt;Tidsserie
11-02-2025 12:00:00;11-02-2025 13:00:00;2,123;KWH;Målt;Tidsserie
11-02-2025 13:00:00;11-02-2025 14:00:00;1,018;KWH;Målt;Tidsserie
11-02-2025 14:00:00;11-02-2025 15:00:00;0,495;KWH;Målt;Tidsserie
11-02-2025 15:00:00;11-02-2025 16:00:00;0,302;KWH;Målt;Tidsserie
11-02-2025 16:00:00;11-02-2025 17:00:00;0,686;KWH;Målt;Tidsserie
11-02-2025 17:00:00;11-02-2025 18:00:00;0,471;KWH;Målt;Tidsserie
11-02-2025 18:00:00;11-02-2025 19:00:00;0,744;KWH;Målt;Tidsserie
11-02-2025 19:00:00;11-02-2025 20:00:00;0,179;KWH;Målt;Tidsserie
11-02-2025 20:00:00;11-02-2025 21:00:00;0,154;KWH;Målt;Tidsserie
11-02-2025 21:00:00;11-02-2025 22:00:00;0,126;KWH;Målt;Tidsserie
11-02-2025 22:00:00;11-02-2025 23:00:00;0,136;KWH;Målt;Tidsserie
11-02-2025 23:00:00;12-02-2025 00:00:00;0,123;KWH;Målt;Tidsserie
12-02-2025 00:00:00;12-02-2025 01:00:00;0,122;KWH;Målt;Tidsserie
12-02-2025 01:00:00;12-02-2025 02:00:00;0,13;KWH;Målt;Tidsserie
12-02-2025 02:00:00;12-02-2025 03:00:00;0,126;KWH;Målt;Tidsserie
12-02-2025 03:00:00;12-02-2025 04:00:00;0,121;KWH;Målt;Tidsserie
12-02-2025 04:00:00;12-02-2025 05:00:00;0,126;KWH;Målt;Tidsserie
12-02-2025 05:00:00;12-02-2025 06:00:00;0,249;KWH;Målt;Tidsserie
12-02-2025 06:00:00;12-02-2025 07:00:00;0,277;KWH;Målt;Tidsserie
12-02-2025 07:00:00;12-02-2025 08:00:00;0,269;KWH;Målt;Tidsserie
12-02-2025 08:00:00;12-02-2025 09:00:00;0,29;KWH;Målt;Tidsserie
12-02-2025 09:00:00;12-02-2025 10:00:00;0,83;KWH;Målt;Tidsserie
12-02-2025 10:00:00;12-02-2025 11:00:00;1,249;KWH;Målt;Tidsserie
12-02-2025 11:00:00;12-02-2025 12:00:00;2,161;KWH;Målt;Tidsserie
12-02-2025 12:00:00;12-02-2025 13:00:00;0,594;KWH;Målt;Tidsserie
12-02-2025 13:00:00;12-02-2025 14:00:00;0,186;KWH;Målt;Tidsserie
12-02-2025 14:00:00;12-02-2025 15:00:00;0,167;KWH;Målt;Tidsserie
12-02-2025 15:00:00;12-02-2025 16:00:00;0,26;KWH;Målt;Tidsserie
12-02-2025 16:00:00;12-02-2025 17:00:00;0,285;KWH;Målt;Tidsserie
12-02-2025 17:00:00;12-02-2025 18:00:00;0,296;KWH;Målt;Tidsserie
12-02-2025 18:00:00;12-02-2025 19:00:00;0,186;KWH;Målt;Tidsserie
12-02-2025 19:00:00;12-02-2025 20:00:00;0,164;KWH;Målt;Tidsserie
12-02-2025 20:00:00;12-02-2025 21:00:00;0,609;KWH;Målt;Tidsserie
12-02-2025 21:00:00;12-02-2025 22:00:00;0,7;KWH;Målt;Tidsserie
12-02-2025 22:00:00;12-02-2025 23:00:00;0,159;KWH;Målt;Tidsserie
12-02-2025 23:00:00;13-02-2025 00:00:00;0,173;KWH;Målt;Tidsserie
13-02-2025 00:00:00;13-02-2025 01:00:00;0,172;KWH;Målt;Tidsserie
13-02-2025 01:00:00;13-02-2025 02:00:00;0,167;KWH;Målt;Tidsserie
13-02-2025 02:00:00;13-02-2025 03:00:00;0,167;KWH;Målt;Tidsserie
13-02-2025 03:00:00;13-02-2025 04:00:00;0,174;KWH;Målt;Tidsserie
13-02-2025 04:00:00;13-02-2025 05:00:00;0,186;KWH;Målt;Tidsserie
13-02-2025 05:00:00;13-02-2025 06:00:00;0,19;KWH;Målt;Tidsserie
13-02-2025 06:00:00;13-02-2025 07:00:00;0,217;KWH;Målt;Tidsserie
13-02-2025 07:00:00;13-02-2025 08:00:00;0,212;KWH;Målt;Tidsserie
13-02-2025 08:00:00;13-02-2025 09:00:00;0,193;KWH;Målt;Tidsserie
13-02-2025 09:00:00;13-02-2025 10:00:00;0,665;KWH;Målt;Tidsserie
13-02-2025 10:00:00;13-02-2025 11:00:00;0,317;KWH;Målt;Tidsserie
13-02-2025 11:00:00;13-02-2025 12:00:00;0,614;KWH;Målt;Tidsserie
13-02-2025 12:00:00;13-02-2025 13:00:00;0,283;KWH;Målt;Tidsserie
13-02-2025 13:00:00;13-02-2025 14:00:00;1,531;KWH;Målt;Tidsserie
13-02-2025 14:00:00;13-02-2025 15:00:00;0,418;KWH;Målt;Tidsserie
13-02-2025 15:00:00;13-02-2025 16:00:00;1,439;KWH;Målt;Tidsserie
13-02-2025 16:00:00;13-02-2025 17:00:00;2,023;KWH;Målt;Tidsserie
13-02-2025 17:00:00;13-02-2025 18:00:00;0,909;KWH;Målt;Tidsserie
13-02-2025 18:00:00;13-02-2025 19:00:00;0,212;KWH;Målt;Tidsserie
13-02-2025 19:00:00;13-02-2025 20:00:00;0,399;KWH;Målt;Tidsserie
13-02-2025 20:00:00;13-02-2025 21:00:00;0,539;KWH;Målt;Tidsserie
13-02-2025 21:00:00;13-02-2025 22:00:00;0,17;KWH;Målt;Tidsserie
13-02-2025 22:00:00;13-02-2025 23:00:00;0,166;KWH;Målt;Tidsserie
13-02-2025 23:00:00;14-02-2025 00:00:00;0,155;KWH;Målt;Tidsserie
14-02-2025 00:00:00;14-02-2025 01:00:00;0,198;KWH;Målt;Tidsserie
14-02-2025 01:00:00;14-02-2025 02:00:00;0,189;KWH;Målt;Tidsserie
14-02-2025 02:00:00;14-02-2025 03:00:00;0,163;KWH;Målt;Tidsserie
14-02-2025 03:00:00;14-02-2025 04:00:00;0,161;KWH;Målt;Tidsserie
14-02-2025 04:00:00;14-02-2025 05:00:00;0,153;KWH;Målt;Tidsserie
14-02-2025 05:00:00;14-02-2025 06:00:00;0,164;KWH;Målt;Tidsserie
14-02-2025 06:00:00;14-02-2025 07:00:00;0,186;KWH;Målt;Tidsserie
14-02-2025 07:00:00;14-02-2025 08:00:00;0,267;KWH;Målt;Tidsserie
14-02-2025 08:00:00;14-02-2025 09:00:00;1,183;KWH;Målt;Tidsserie
14-02-2025 09:00:00;14-02-2025 10:00:00;0,531;KWH;Målt;Tidsserie
14-02-2025 10:00:00;14-02-2025 11:00:00;0,313;KWH;Målt;Tidsserie
14-02-2025 11:00:00;14-02-2025 12:00:00;1,629;KWH;Målt;Tidsserie
14-02-2025 12:00:00;14-02-2025 13:00:00;1,328;KWH;Målt;Tidsserie
14-02-2025 13:00:00;14-02-2025 14:00:00;0,229;KWH;Målt;Tidsserie
14-02-2025 14:00:00;14-02-2025 15:00:00;0,189;KWH;Målt;Tidsserie
14-02-2025 15:00:00;14-02-2025 16:00:00;1,098;KWH;Målt;Tidsserie
14-02-2025 16:00:00;14-02-2025 17:00:00;1,124;KWH;Målt;Tidsserie
14-02-2025 17:00:00;14-02-2025 18:00:00;2,022;KWH;Målt;Tidsserie
14-02-2025 18:00:00;14-02-2025 19:00:00;0,444;KWH;Målt;Tidsserie
14-02-2025 19:00:00;14-02-2025 20:00:00;0,646;KWH;Målt;Tidsserie
14-02-2025 20:00:00;14-02-2025 21:00:00;0,826;KWH;Målt;Tidsserie
14-02-2025 21:00:00;14-02-2025 22:00:00;0,144;KWH;Målt;Tidsserie
14-02-2025 22:00:00;14-02-2025 23:00:00;0,162;KWH;Målt;Tidsserie
14-02-2025 23:00:00;15-02-2025 00:00:00;0,153;KWH;Målt;Tidsserie
15-02-2025 00:00:00;15-02-2025 01:00:00;0,156;KWH;Målt;Tidsserie
15-02-2025 01:00:00;15-02-2025 02:00:00;0,143;KWH;Målt;Tidsserie
15-02-2025 02:00:00;15-02-2025 03:00:00;0,162;KWH;Målt;Tidsserie
15-02-2025 03:00:00;15-02-2025 04:00:00;0,146;KWH;Målt;Tidsserie
15-02-2025 04:00:00;15-02-2025 05:00:00;0,156;KWH;Målt;Tidsserie
15-02-2025 05:00:00;15-02-2025 06:00:00;0,146;KWH;Målt;Tidsserie
15-02-2025 06:00:00;15-02-2025 07:00:00;0,449;KWH;Målt;Tidsserie
15-02-2025 07:00:00;15-02-2025 08:00:00;0,257;KWH;Målt;Tidsserie
15-02-2025 08:00:00;15-02-2025 09:00:00;0,293;KWH;Målt;Tidsserie
15-02-2025 09:00:00;15-02-2025 10:00:00;0,331;KWH;Målt;Tidsserie
15-02-2025 10:00:00;15-02-2025 11:00:00;0,562;KWH;Målt;Tidsserie
15-02-2025 11:00:00;15-02-2025 12:00:00;0,62;KWH;Målt;Tidsserie
15-02-2025 12:00:00;15-02-2025 13:00:00;0,298;KWH;Målt;Tidsserie
15-02-2025 13:00:00;15-02-2025 14:00:00;0,27;KWH;Målt;Tidsserie
15-02-2025 14:00:00;15-02-2025 15:00:00;0,248;KWH;Målt;Tidsserie
15-02-2025 15:00:00;15-02-2025 16:00:00;0,267;KWH;Målt;Tidsserie
15-02-2025 16:00:00;15-02-2025 17:00:00;0,644;KWH;Målt;Tidsserie
15-02-2025 17:00:00;15-02-2025 18:00:00;0,201;KWH;Målt;Tidsserie
15-02-2025 18:00:00;15-02-2025 19:00:00;0,151;KWH;Målt;Tidsserie
15-02-2025 19:00:00;15-02-2025 20:00:00;0,283;KWH;Målt;Tidsserie
15-02-2025 20:00:00;15-02-2025 21:00:00;0,258;KWH;Målt;Tidsserie
15-02-2025 21:00:00;15-02-2025 22:00:00;0,142;KWH;Målt;Tidsserie
15-02-2025 22:00:00;15-02-2025 23:00:00;0,126;KWH;Målt;Tidsserie
15-02-2025 23:00:00;16-02-2025 00:00:00;0,132;KWH;Målt;Tidsserie
16-02-2025 00:00:00;16-02-2025 01:00:00;0,122;KWH;Målt;Tidsserie
16-02-2025 01:00:00;16-02-2025 02:00:00;0,572;KWH;Målt;Tidsserie
16-02-2025 02:00:00;16-02-2025 03:00:00;0,668;KWH;Målt;Tidsserie
16-02-2025 03:00:00;16-02-2025 04:00:00;0,123;KWH;Målt;Tidsserie
16-02-2025 04:00:00;16-02-2025 05:00:00;0,119;KWH;Målt;Tidsserie
16-02-2025 05:00:00;16-02-2025 06:00:00;0,123;KWH;Målt;Tidsserie
16-02-2025 06:00:00;16-02-2025 07:00:00;0,127;KWH;Målt;Tidsserie
16-02-2025 07:00:00;16-02-2025 08:00:00;0,459;KWH;Målt;Tidsserie
16-02-2025 08:00:00;16-02-2025 09:00:00;0,232;KWH;Målt;Tidsserie
16-02-2025 09:00:00;16-02-2025 10:00:00;0,253;KWH;Målt;Tidsserie
16-02-2025 10:00:00;16-02-2025 11:00:00;0,172;KWH;Målt;Tidsserie
16-02-2025 11:00:00;16-02-2025 12:00:00;0,16;KWH;Målt;Tidsserie
16-02-2025 12:00:00;16-02-2025 13:00:00;0,197;KWH;Målt;Tidsserie
16-02-2025 13:00:00;16-02-2025 14:00:00;0,164;KWH;Målt;Tidsserie
16-02-2025 14:00:00;16-02-2025 15:00:00;0,168;KWH;Målt;Tidsserie
16-02-2025 15:00:00;16-02-2025 16:00:00;0,506;KWH;Målt;Tidsserie
16-02-2025 16:00:00;16-02-2025 17:00:00;0,161;KWH;Målt;Tidsserie
16-02-2025 17:00:00;16-02-2025 18:00:00;0,156;KWH;Målt;Tidsserie
16-02-2025 18:00:00;16-02-2025 19:00:00;0,139;KWH;Målt;Tidsserie
16-02-2025 19:00:00;16-02-2025 20:00:00;0,144;KWH;Målt;Tidsserie
16-02-2025 20:00:00;16-02-2025 21:00:00;0,137;KWH;Målt;Tidsserie
16-02-2025 21:00:00;16-02-2025 22:00:00;0,151;KWH;Målt;Tidsserie
16-02-2025 22:00:00;16-02-2025 23:00:00;0,136;KWH;Målt;Tidsserie
16-02-2025 23:00:00;17-02-2025 00:00:00;0,138;KWH;Målt;Tidsserie
17-02-2025 00:00:00;17-02-2025 01:00:00;0,144;KWH;Målt;Tidsserie
17-02-2025 01:00:00;17-02-2025 02:00:00;0,14;KWH;Målt;Tidsserie
17-02-2025 02:00:00;17-02-2025 03:00:00;0,138;KWH;Målt;Tidsserie
17-02-2025 03:00:00;17-02-2025 04:00:00;0,141;KWH;Målt;Tidsserie
17-02-2025 04:00:00;17-02-2025 05:00:00;0,141;KWH;Målt;Tidsserie
17-02-2025 05:00:00;17-02-2025 06:00:00;0,138;KWH;Målt;Tidsserie
17-02-2025 06:00:00;17-02-2025 07:00:00;0,139;KWH;Målt;Tidsserie
17-02-2025 07:00:00;17-02-2025 08:00:00;0,136;KWH;Målt;Tidsserie
17-02-2025 08:00:00;17-02-2025 09:00:00;0,191;KWH;Målt;Tidsserie
17-02-2025 09:00:00;17-02-2025 10:00:00;0,191;KWH;Målt;Tidsserie
17-02-2025 10:00:00;17-02-2025 11:00:00;0,179;KWH;Målt;Tidsserie
17-02-2025 11:00:00;17-02-2025 12:00:00;0,184;KWH;Målt;Tidsserie
17-02-2025 12:00:00;17-02-2025 13:00:00;0,242;KWH;Målt;Tidsserie
17-02-2025 13:00:00;17-02-2025 14:00:00;0,202;KWH;Målt;Tidsserie
17-02-2025 14:00:00;17-02-2025 15:00:00;0,235;KWH;Målt;Tidsserie
17-02-2025 15:00:00;17-02-2025 16:00:00;0,189;KWH;Målt;Tidsserie
17-02-2025 16:00:00;17-02-2025 17:00:00;0,166;KWH;Målt;Tidsserie
17-02-2025 17:00:00;17-02-2025 18:00:00;0,141;KWH;Målt;Tidsserie
17-02-2025 18:00:00;17-02-2025 19:00:00;0,124;KWH;Målt;Tidsserie
17-02-2025 19:00:00;17-02-2025 20:00:00;0,146;KWH;Målt;Tidsserie
17-02-2025 20:00:00;17-02-2025 21:00:00;0,118;KWH;Målt;Tidsserie
17-02-2025 21:00:00;17-02-2025 22:00:00;0,136;KWH;Målt;Tidsserie
17-02-2025 22:00:00;17-02-2025 23:00:00;0,123;KWH;Målt;Tidsserie
17-02-2025 23:00:00;18-02-2025 00:00:00;0,139;KWH;Målt;Tidsserie
18-02-2025 00:00:00;18-02-2025 01:00:00;0,12;KWH;Målt;Tidsserie
18-02-2025 01:00:00;18-02-2025 02:00:00;0,136;KWH;Målt;Tidsserie
18-02-2025 02:00:00;18-02-2025 03:00:00;0,121;KWH;Målt;Tidsserie
18-02-2025 03:00:00;18-02-2025 04:00:00;0,138;KWH;Målt;Tidsserie
18-02-2025 04:00:00;18-02-2025 05:00:00;0,117;KWH;Målt;Tidsserie
18-02-2025 05:00:00;18-02-2025 06:00:00;0,136;KWH;Målt;Tidsserie
